Timestamp,ADS1115 (0x48) A0,ADS1115 (0x48) A1,ADS1115 (0x48) A3,ADS1115 (0x49) A0,ADS1115 (0x49) A1,Label
1717682340,12607,12377,13201,12899,12774,D
1717682342,12607,12377,13199,12900,12869,D
1717682344,12600,12376,13193,12899,12768,D
1717682346,12603,12373,13191,12898,12681,D
1717682348,12600,12377,13187,12897,12871,D
1717682350,12601,12377,13186,12897,12668,D
1717682353,12599,12377,13186,12898,12723,D
1717682354,12602,12377,13184,12895,12685,D
1717682356,12599,12378,13184,12897,12751,D
1717682359,12600,12379,13181,12894,12700,D
1717682360,12599,12379,13179,12893,12708,D
1717682362,12598,12379,13179,12896,12877,D
1717682364,12599,12379,13178,12893,12709,D
1717682366,12613,12379,13150,12926,12874,D
1717682369,12600,12380,13142,12930,12967,D
1717682370,12593,12380,13145,12926,12971,D
1717682376,12593,12378,13146,12926,12727,D
1717682376,12594,12376,13156,12926,12721,D
1717682379,12585,12370,13145,12918,12881,D
1717682380,12590,12370,13156,12925,12795,D
1717682382,12590,12372,13152,12920,12838,D
1717682384,12590,12373,13154,12920,12711,D
1717682386,12589,12375,13155,12923,12822,D
1717682388,12591,12376,13153,12920,12679,D
1717682390,12590,12377,13153,12918,12736,D
1717682392,12588,12376,13151,12921,12784,D
1717682394,12589,12378,13151,12918,12687,D
1717682396,12589,12377,13151,12918,12692,D
1717682398,12587,12378,13151,12919,12922,D
1717682400,12586,12379,13153,12919,12900,D
1717682402,12586,12376,13153,12919,12922,D
1717682404,12585,12374,13151,12919,12673,D
1717682406,12585,12376,13150,12916,12724,D
1717682409,12584,12376,13149,12916,12811,D
1717682410,12586,12376,13149,12917,12668,D
1717682413,12583,12377,13149,12917,12911,D
1717682415,12585,12377,13148,12915,12793,D
1717682416,12584,12377,13148,12917,12746,D
1717682419,12584,12373,13148,12917,12711,D
1717682420,12584,12378,13147,12915,12867,D
1717682422,12581,12377,13147,12916,12899,D
1717682424,12587,12375,13146,12913,12653,D
1717682426,12586,12375,13144,12914,12668,D
1717682429,12584,12375,13143,12912,12667,D
1717682431,12585,12375,13141,12914,12652,D
1717682433,12584,12376,13141,12914,12645,D
1717682435,12583,12376,13141,12914,12790,D
1717682437,12583,12376,13136,12911,12785,D
1717682439,12583,12376,13141,12914,12702,D
1717682441,12582,12376,13141,12913,12882,D
1717682443,12581,12377,13140,12911,12676,D
1717682445,12582,12376,13141,12912,12632,D
1717682451,12581,12377,13141,12913,12903,D
1717682452,12582,12376,13142,12914,12641,D
1717682453,12580,12377,13142,12913,12777,D
1717682455,12580,12377,13143,12913,12809,D
1717682459,12580,12376,13143,12913,12659,D
1717682461,12579,12378,13143,12911,12829,D
1717682462,12579,12377,13145,12914,12664,D
1717682464,12578,12377,13143,12911,12813,D
1717682466,12581,12377,13137,12916,12679,D
1717682469,12582,12378,13130,12913,12850,D
1717682471,12580,12378,13131,12910,12784,D
1717682473,12580,12378,13133,12914,12625,D
1717682475,12579,12377,13137,12911,12678,D
1717682477,12575,12379,13136,12913,12921,D
1717682479,12577,12379,13136,12911,12715,D
1717682481,12577,12379,13138,12913,12677,D
1717682482,12577,12379,13135,12913,12717,D
1717682485,12578,12379,13136,12911,12607,D
1717682487,12577,12380,13137,12911,12905,D
1717682489,12578,12379,13137,12909,12697,D
1717682491,12575,12380,13137,12911,12914,D
1717682493,12577,12379,13137,12913,12733,D
1717682495,12578,12380,13134,12909,12674,D
1717682497,12577,12379,13135,12910,12601,D
1717682499,12577,12380,13135,12909,12605,D
1717682501,12576,12380,13134,12908,12715,D
1717682503,12576,12380,13135,12910,12684,D
1717682504,12576,12380,13133,12908,12627,D
1717682507,12574,12380,13134,12909,12823,D
1717682509,12575,12380,13133,12907,12622,D
1717682511,12574,12381,13132,12907,12823,D
1717682513,12570,12382,13132,12908,12885,D
1717682515,12572,12380,13133,12909,12640,D
1717682517,12570,12380,13131,12906,12636,D
1717682518,12574,12380,13132,12908,12590,D
1717682521,12570,12381,13132,12909,12684,
1717682522,12573,12381,13132,12908,12686,
1717682524,12572,12382,13131,12906,12868,
1717682526,12573,12381,13131,12905,12720,
1717682529,12573,12380,13126,12905,12624,
1717682531,12572,12380,13131,12906,12590,
1717682533,12572,12381,13129,12905,12629,
1717682535,12571,12382,13130,12906,12793,
1717682537,12570,12381,13131,12907,12898,
1717682539,12574,12379,13126,12910,12660,
1717682541,12571,12381,13126,12908,12955,
1717682543,12572,12382,13126,12905,12641,
1717682545,12570,12382,13125,12904,12845,
1717682547,12568,12382,13124,12904,12781,
1717682887,12552,13146,13272,12996,12792,
1717682889,12552,13144,13270,12995,12600,
1717682891,12549,13143,13269,12991,12746,
1717682893,12549,13142,13267,12990,12997,
1717682895,12548,13139,13270,12989,13042,
1717682897,12552,13137,13266,12989,12605,E
1717682899,12548,13137,13265,12985,12685,E
1717682901,12545,13136,13264,12985,13149,E
1717682903,12542,13135,13264,12985,12518,E
1717682905,12541,13133,13263,12982,12711,E
1717682907,12540,13133,13262,12982,12708,E
1717682909,12538,13131,13263,12983,12598,E
1717682912,12550,13134,13266,12980,13036,E
1717682914,12560,13130,13253,12980,12842,E
1717682916,12549,13131,13251,12975,13063,E
1717682918,12543,13132,13254,12975,13062,E
1717682920,12542,13132,13253,12974,12959,E
1717682922,12577,13135,13258,12990,12970,E
1717682924,12553,13134,13257,12986,12883,E
1717682926,12560,13135,13257,12987,13059,E
1717682928,12559,13133,13256,12986,12961,E
1717682930,12558,13132,13256,12985,12645,E
1717682932,12552,13131,13256,12987,12845,E
1717682934,12550,13131,13257,12986,12604,E
1717682936,12549,13131,13256,12984,12916,E
1717682938,12549,13131,13253,12983,12869,E
1717682940,12543,13129,13256,12986,12772,E
1717682942,12541,13130,13257,12987,12719,E
1717682944,12542,13130,13256,12984,12628,E
1717682946,12539,13132,13257,12986,13057,E
1717682948,12556,13139,13270,12994,12703,E
1717682950,12548,13136,13266,12994,12610,E
1717682952,12544,13137,13265,12991,12841,E
1717682954,12541,13137,13264,12991,13026,E
1717682956,12542,13137,13265,12990,12580,E
1717682958,12541,13136,13265,12991,12582,E
1717682960,12539,13135,13264,12991,12652,E
1717682962,12541,13135,13263,12988,12729,E
1717682964,12539,13135,13263,12989,12625,E
1717682966,12539,13134,13262,12988,13062,E
1717682968,12538,13134,13263,12989,12686,E
1717682970,12537,13133,13261,12988,12920,E
1717682972,12538,13134,13260,12986,12960,E
1717682974,12537,13134,13261,12987,12892,E
1717682976,12540,13136,13262,12986,12742,E
1717682978,12537,13136,13262,12987,12668,E
1717682980,12538,13136,13260,12984,13012,E
1717682982,12537,13136,13260,12985,12904,E
1717682984,12538,13136,13259,12984,12749,E
1717682986,12535,13135,13259,12986,12869,E
1717682988,12534,13136,13259,12986,12629,E
1717682990,12535,13135,13258,12982,12754,E
1717682992,12536,13132,13255,12983,12556,E
1717682994,12576,13119,13242,12977,13029,E
1717682996,12572,13114,13238,12975,12975,E
1717682998,12552,13100,13230,12978,12608,E
1717683000,12544,13102,13229,12969,13056,E
1717683002,12540,13107,13234,12972,12956,E
1717683004,12540,13107,13233,12971,12616,E
1717683006,12474,13088,13211,13016,12685,E
1717683008,12518,13075,13221,12991,12537,E
1717683010,12521,13094,13234,12975,12951,E
1717683012,12522,13088,13208,12946,13104,E
1717683014,12509,13087,13213,12945,12917,E
1717683016,12507,13089,13215,12945,12436,E
1717683018,12503,13092,13220,12945,12575,E
1717683020,12500,13093,13221,12944,12597,E
1717683022,12499,13094,13223,12946,12754,E
1717683024,12501,13096,13226,12946,12380,E
1717683026,12500,13095,13224,12944,12952,E
1717683028,12497,13095,13224,12945,13197,E
1717683030,12496,13094,13222,12944,13061,E
1717683032,12496,13096,13224,12943,12879,E
1717683034,12495,13097,13222,12943,12599,E
1717683036,12496,13097,13222,12944,12308,E
1717683038,12493,13097,13224,12944,13035,E
1717683040,12489,13096,13224,12944,13171,E
1717683042,12491,13096,13225,12943,12387,E
1717683044,12490,13095,13224,12943,12613,E
1717683046,12489,13097,13226,12944,12617,E
1717683048,12491,13096,13223,12942,12873,E
1717683050,12490,13095,13223,12943,13188,E
1717683052,12491,13097,13224,12943,13012,E
1717683054,12492,13097,13230,12942,12651,E
1717683056,12489,13097,13228,12942,13019,E
1717683058,12484,13097,13228,12943,12728,E
1717683060,12491,13097,13228,12944,12379,E
1717683062,12490,13097,13227,12944,12428,E
1717683064,12492,13097,13225,12942,12478,E
1717683066,12490,13097,13225,12942,13114,E
1717683068,12493,13097,13224,12941,12537,E
1717683070,12488,13098,13224,12940,12639,E
1717683072,12491,13098,13224,12941,12736,E
1717683074,12491,13096,13222,12939,12608,E
1717683076,12487,13097,13222,12941,13082,E
1717683078,12490,13098,13222,12941,13054,E
1717683080,12491,13097,13222,12940,12720,E
1717683082,12489,13099,13222,12940,12944,E
1717683084,12491,13098,13223,12938,12500,E
1717683086,12489,13098,13222,12940,13117,E
1717683089,12491,13098,13221,12940,13130,E
1717683091,12491,13098,13221,12938,12709,E
1717683093,12537,13092,13218,12942,12943,E
1717683095,12505,13086,13216,12936,13010,E
1717683096,12505,13084,13203,12931,12453,E
1717683099,12504,13085,13201,12928,12514,E
1717683101,12503,13086,12978,12930,12771,E
1717683103,12500,13088,13215,12951,12364,E
1717683105,12501,13088,13212,12946,12456,E
1717683107,12499,13088,13212,12946,12690,E
1717683108,12500,13089,13212,12944,12483,E
1717683111,12499,13089,13211,12944,12404,E
1717683113,12500,13090,13211,12944,12512,E
1717683115,12499,13089,13211,12945,12653,E
1717683118,12499,13090,13211,12944,12436,E
1717683119,12500,13090,13210,12942,12419,E
1717683122,12498,13092,13208,12941,12802,E
1717683130,12498,13093,13209,12942,12993,E
1717683344,12486,13144,13209,12922,12254,E
1717683346,12483,13143,13209,12921,12372,E
1717683348,12481,13142,13208,12922,13247,E
1717683350,12483,13142,13208,12920,12205,E
1717683352,12482,13143,13206,12920,12423,E
1717683354,12481,13141,13208,12920,12457,E
1717683356,12481,13141,13207,12920,12196,E
1717683358,12480,13141,13207,12919,13215,E
1717683360,12480,13141,13206,12920,13229,E
1717683362,12481,13139,13206,12917,12391,E
1717683364,12480,13139,13205,12919,13210,E
1717683366,12476,13139,13206,12919,12789,E
1717683368,12480,13139,13205,12918,12248,E
1717683370,12480,13139,13204,12917,13131,E
1717683372,12479,13137,13204,12919,12491,E
1717683375,12477,13137,13203,12917,12342,E
1717683376,12477,13136,13203,12916,13068,E
1717683379,12477,13135,13203,12916,12267,E
1717683381,12488,13133,13202,12918,12127,E
1717683383,12518,13116,13195,12911,12636,E
1717683384,12503,13123,13193,12911,12113,E
1717683386,12498,13122,13194,12910,12383,E
1717683388,12496,13122,13194,12910,12275,E
1717683390,12495,13122,13194,12909,13320,E
1717683392,12495,13121,13194,12909,12275,E
1717683394,12493,13121,13195,12910,13048,E
1717683396,12495,13120,13194,12908,12404,E
1717683398,12495,13119,13194,12909,12215,E
1717683400,12518,13111,13191,12910,12603,E
1717683402,12503,13107,13185,12907,13349,E
1717683404,12498,13106,13184,12902,12585,E
1717683406,12496,13105,13183,12902,12677,E
1717683408,12490,13099,13185,12902,12562,E
1717683411,12473,13090,13182,12885,13428,E
1717683412,12474,13091,13199,13582,13061,E
1717683415,12480,13072,13191,13032,12781,E
1717683417,12537,13081,13263,13016,13068,E
1717683419,12534,13124,13391,13003,13086,E
1717683421,12525,13115,13385,13002,12527,E
1717683423,12523,13111,13377,12998,12822,E
1717683425,12522,13106,13376,12998,12638,E
1717683427,12520,13097,13372,12996,13346,E
1717683429,12520,13088,13369,12994,12791,E
1717683431,12519,13085,13368,12994,13360,E
1717683433,12517,13073,13370,12994,13194,E
1717683435,12516,13068,13369,12993,13351,E
1717683437,12515,13062,13367,12993,13203,E
1717683439,12514,13059,13366,12992,13262,E
1717684776,12698,13468,12550,12441,12415,F
1717684778,12697,13464,12546,12440,12411,F
1717684780,12697,13463,12543,12440,12407,F
1717684782,12695,13458,12543,12439,12407,F
1717684784,12693,13457,12542,12439,12408,F
1717684786,12690,13455,12542,12439,12407,F
1717684788,12685,13453,12542,12439,12408,F
1717684790,12680,13439,12544,12439,12406,F
1717684792,12667,13426,12549,12445,12436,F
1717684794,12665,13426,12546,12443,12431,F
1717684796,12664,13427,12545,12443,12426,F
1717684798,12662,13411,12544,12443,12425,F
1717684800,12730,13419,12535,12439,12417,F
1717684802,12676,13370,12548,12443,12421,F
1717684805,12670,13365,12546,12443,12440,F
1717684806,12669,13359,12544,12443,12435,F
1717684808,12667,13346,12544,12443,12434,F
1717684810,12701,13320,12541,12441,12428,F
1717684812,12690,13313,12539,12439,12422,F
1717684814,12677,13304,12538,12440,12421,F
1717684816,12671,13288,12538,12439,12420,F
1717684818,12661,13206,12542,12442,12443,F
1717684820,12657,13374,12537,12441,12434,F
1717684823,12654,13366,12538,12441,12429,F
1717684824,12651,13350,12541,12441,12432,F
1717684827,12649,13348,12540,12440,12430,F
1717684828,12648,13349,12540,12441,12429,F
1717684831,12647,13348,12540,12442,12430,F
1717684833,12646,13347,12540,12441,12429,F
1717684835,12653,13339,12536,12440,12426,F
1717684837,12660,13327,12533,12440,12423,F
1717684839,12661,13330,12534,12440,12424,F
1717684841,12661,13329,12532,12439,12422,F
1717684843,12612,13258,12534,12439,12421,F
1717684845,12697,13293,12531,12438,12417,F
1717684847,12670,13312,12551,12444,12428,F
1717684849,12669,13315,12548,12444,12428,F
1717684851,12667,13315,12548,12445,12424,F
1717684853,12663,13318,12547,12444,12427,F
1717684855,12661,13320,12547,12443,12425,F
1717684857,12656,13323,12547,12443,12417,F
1717684859,12655,13325,12546,12443,12422,F
1717684861,12650,13325,12547,12443,12423,F
1717684863,12645,13323,12547,12443,12424,F
1717684865,12643,13318,12546,12443,12424,F
1717684867,12642,13320,12546,12443,12424,F
1717684869,12640,13323,12545,12443,12425,F
1717684871,12639,13322,12545,12442,12423,F
1717684873,12637,13325,12545,12442,12422,F
1717684875,12636,13324,12544,12442,12423,F
1717684877,12635,13324,12544,12442,12422,F
1717684879,12634,13326,12545,12443,12423,F
1717684881,12634,13322,12545,12442,12423,F
1717684883,12627,13318,12544,12442,12424,F
1717684885,12625,13317,12544,12442,12424,F
1717684887,12625,13316,12543,12441,12424,F
1717684889,12623,13315,12544,12441,12424,F
1717684891,12626,13317,12543,12441,12423,F
1717684893,12664,13294,12544,12441,12424,F
1717684895,12648,13238,12541,12440,12425,F
1717684897,12640,13234,12540,12440,12425,F
1717684899,12653,13264,12540,12441,12425,F
1717684903,12668,13244,12531,12440,12423,F
1717684904,12661,13242,12541,12441,12424,F
1717684906,12658,13253,12541,12441,12424,F
1717684908,12654,13254,12541,12441,12424,F
1717684910,12651,13261,12539,12441,12424,F
1717684912,12647,13266,12542,12442,12424,F
1717684914,12644,13262,12542,12441,12424,F
1717684916,12639,13259,12542,12442,12424,F
1717684918,12634,13256,12542,12442,12424,F
1717684920,12633,13252,12543,12441,12424,F
1717684922,12633,13250,12543,12441,12424,F
1717684924,12630,13252,12543,12442,12424,F
1717684926,12629,13252,12542,12442,12424,F
1717684928,12627,13251,12542,12442,12424,F
1717684930,12625,13248,12541,12442,12424,F
1717684932,12623,13248,12541,12441,12424,F
1717684934,12622,13246,12542,12441,12423,F
1717684938,12622,13247,12541,12441,12424,F
1717684939,12621,13247,12541,12441,12423,F
1717684941,12619,13247,12541,12441,12423,F
1717684943,12617,13247,12541,12440,12423,F
1717684945,12617,13248,12541,12441,12423,F
1717684947,12617,13247,12541,12441,12424,F
1717684949,12617,13239,12541,12441,12424,F
1717684951,12617,13247,12541,12441,12423,F
1717684953,12616,13246,12540,12441,12424,F
1717684955,12614,13246,12547,12443,12430,F
1717684957,12608,13241,12547,12442,12426,F
1717684959,12607,13245,12547,12442,12426,F
1717684961,12607,13251,12546,12442,12426,F
1717684963,12607,13251,12546,12443,12425,F
1717684966,12606,13252,12546,12442,12425,F
1717684968,12605,13241,12545,12442,12425,F
1717684969,12605,13253,12543,12439,12421,F
1717684971,12606,13255,12544,12442,12425,F
1717684973,12604,13256,12544,12442,12424,F
1717684975,12604,13254,12545,12442,12424,F
1717684977,12603,13254,12544,12442,12423,F
1717684979,12602,13254,12544,12442,12424,F
1717684981,12602,13258,12544,12442,12423,F
1717684983,12602,13258,12544,12442,12424,F
1717684985,12602,13259,12544,12442,12423,F
1717684987,12602,13261,12544,12442,12423,F
1717684989,12600,13249,12547,12442,12422,F
1717684991,12600,13245,12546,12445,12436,F
1717684993,12599,13240,12543,12444,12433,F
1717684995,12599,13239,12543,12443,12432,F
1717684997,12595,13223,12544,12442,12429,F
1717684999,12584,13216,12542,12443,12429,F
1717685001,12587,13216,12543,12443,12429,F
1717685003,12585,13216,12545,12442,12428,F
1717685005,12581,13211,12545,12442,12427,F
1717685007,12580,13213,12543,12443,12428,F
1717685009,12580,13213,12542,12443,12428,F
1717685011,12579,13212,12542,12442,12428,F
1717685013,12579,13213,12540,12443,12427,F
1717685015,12579,13215,12541,12443,12428,F
1717685017,12579,13214,12541,12443,12427,F
1717685019,12578,13219,12541,12443,12427,F
1717685021,12579,13218,12541,12443,12428,F
1717685023,12579,13217,12542,12443,12428,F
1717685025,12579,13217,12541,12442,12427,F
1717685027,12578,13215,12541,12443,12427,F
1717685029,12578,13218,12551,12443,12427,F
1717685031,12577,13211,12546,12443,12427,F
1717685033,12577,13210,12547,12443,12427,F
1717685035,12578,13208,12545,12443,12427,F
1717685037,12577,13208,12545,12443,12427,F
1717685039,12577,13208,12545,12443,12427,F
1717685041,12578,13208,12545,12443,12428,F
1717685043,12578,13210,12544,12443,12427,F
1717685045,12577,13209,12544,12443,12428,F
1717685047,12577,13209,12544,12444,12427,F
1717685049,12577,13212,12550,12448,12430,F
1717685051,12577,13209,12545,12446,12430,F
1717685053,12576,13208,12546,12446,12429,F
1717685055,12576,13207,12545,12445,12429,F
1717685057,12574,13207,12545,12445,12430,F
1717685059,12572,13206,12545,12446,12429,F
1717685061,12571,13206,12545,12446,12429,F
1717685063,12572,13206,12545,12446,12429,F
1717685065,12571,13207,12545,12445,12429,F
1717685067,12570,13205,12545,12445,12429,F
1717685072,12570,13204,12543,12445,12429,F
1717685072,12569,13203,12544,12445,12429,F
1717685074,12568,13203,12544,12444,12428,F
